year,geo_name,geo,soc_name,soc,num_ppl,num_ppl_moe,num_ppl_rca,avg_wage,avg_wage_moe
2014,"California","04000US06","Correspondence clerks & order clerks","434XXX",15816,1086.75,1.0647,32497.8,2157.96
2014,"California","04000US06","Miscellaneous office & administrative support workers, including desktop publishers","439XXX",65269,2663.66,1.01313,41664.0,949.962
2014,"California","04000US06","Miscellaneous agricultural workers, including animal breeders","4520XX",233647,5502.05,2.57947,17989.0,275.949
2014,"California","04000US06","Construction equipment operators except paving, surfacing, & tamping equipment operators","47207X",20812,1194.24,0.575781,53606.4,1667.87
2014,"California","04000US06","Brickmasons, blockmasons, stonemasons, & reinforcing iron & rebar workers","472XXX",6524,768.197,0.481239,30390.9,2183.79
2014,"California","04000US06","Miscellaneous extraction workers, including roof bolters & helpers","4750XX",3896,692.958,0.433047,53470.1,6775.43
2014,"California","04000US06","Derrick, rotary drill, & service unit operators, & roustabouts, oil, gas, & mining","4750YY",2081,451.059,0.402799,74347.5,12147.2
2014,"California","04000US06","Miscellaneous construction workers, including solar photovoltaic installers, septic tank servicers & sewer pipe cleaners","47XXXX",5782,786.085,1.18317,41787.5,3529.83
2014,"California","04000US06","Electrical & electronics repairers, transportation equipment, & industrial & utility","49209X",2778,863.883,1.02498,50423.6,10411.0
2014,"California","04000US06","Industrial & refractory machinery mechanics","49904X",31033,1572.42,0.730334,49100.6,1404.02
2014,"California","04000US06","Miscellaneous installation, maintenance, & repair workers, including wind turbine service technicians","4990XX",26480,1348.68,1.03833,37819.5,1427.61
2014,"California","04000US06","Model makers, patternmakers, & molding machine setters, metal & plastic","5140XX",3554,549.09,0.649439,37713.4,3401.14
2014,"California","04000US06","Miscellaneous metal workers & plastic workers, including multiple machine tool setters","514XXX",39901,1915.48,0.858394,32483.3,788.651
2014,"California","04000US06","Textile bleaching & dyeing, & cutting machine setters, operators, & tenders","51606X",1749,361.641,1.45598,24442.2,4712.09
2014,"California","04000US06","Miscellaneous textile, apparel, & furnishings workers except upholsterers","51609X",3090,583.339,1.30766,40974.2,4499.71
2014,"California","04000US06","Miscellaneous woodworkers, including model makers & patternmakers","5170XX",1667,456.231,0.708288,42927.1,6654.98
2014,"California","04000US06","Miscellaneous production workers, including semiconductor processors","5191XX",103170,2585.92,0.786766,32206.1,774.783
2014,"California","04000US06","Subway, streetcar, & other rail transportation workers","5340XX",1207,310.07,0.656844,59356.8,11774.6
2014,"California","04000US06","Sailors & marine oilers, & ship engineers","5350XX",2942,558.899,0.804115,41543.9,5685.51
2014,"California","04000US06","Miscellaneous transportation workers, including bridge & lock tenders & traffic technicians","5360XX",1884,344.063,0.678324,38870.3,4300.0
2014,"California","04000US06","Conveyor operators & tenders, & hoist & winch operators","5370XX",565,209.425,0.366576,50778.8,12571.8
2014,"California","04000US06","Miscellaneous material moving workers, including mine shuttle car operators, & tank car, truck, & ship loaders","5371XX",5183,765.063,0.855536,40434.6,5933.47
2015,"California","04000US06","General & operations managers","111021",106038,2851.86,0.975659,101073.0,2503.01
2015,"California","04000US06","Compensation & benefits managers","113111",1658,330.403,0.918028,97464.7,12518.9
2015,"California","04000US06","Human resources managers","113121",41314,1743.44,0.999744,91411.6,3104.96
2015,"California","04000US06","Training & development managers","113131",5220,613.069,0.807947,78506.7,6420.25
2015,"California","04000US06","Emergency management directors","119161",796,175.52,0.715649,86176.5,8723.28
2015,"California","04000US06","Agents & business managers of artists, performers, & athletes","131011",6798,754.086,1.64579,79197.5,10577.4
2015,"California","04000US06","Buyers & purchasing agents, farm products","131021",1113,372.651,1.08418,67208.6,23753.2
2015,"California","04000US06","Wholesale & retail buyers, except farm products","131022",28528,1698.45,1.17739,44033.8,2472.11
2015,"California","04000US06","Purchasing agents, except wholesale, retail, & farm products","131023",28782,1412.09,0.955234,59906.2,1947.95
2015,"California","04000US06","Claims adjusters, appraisers, examiners, & investigators","131030",30775,1555.8,0.93702,58900.9,1596.23
2015,"California","04000US06","Compliance officers","131041",22989,1337.21,0.950448,79943.1,2675.69
2015,"California","04000US06","Cost estimators","131051",14432,1041.46,0.996742,71336.8,3505.59
2015,"California","04000US06","Human resources workers","131070",88616,2503.94,1.10201,69332.4,1644.76
2015,"California","04000US06","Logisticians","131081",13453,1188.17,0.941568,55145.5,3230.87
2015,"California","04000US06","Management analysts","131111",79438,2889.3,1.03374,97710.6,2974.61
2015,"California","04000US06","Meeting, convention, & event planners","131121",14740,975.867,1.13456,46615.8,3391.85
2015,"California","04000US06","Fundraisers","131131",9901,869.976,0.928041,61172.3,4002.21
2015,"California","04000US06","Compensation, benefits, & job analysis specialists","131141",5117,676.651,0.790574,61681.2,4166.01
2015,"California","04000US06","Training & development specialists","131151",11966,965.797,0.804075,61340.8,3027.63
2015,"California","04000US06","Market research analysts & marketing specialists","131161",40752,1926.25,1.31327,88547.8,3398.11
2015,"California","04000US06","Business operations specialists, all other","131199",33054,1421.3,1.09308,73248.2,3034.35
2015,"California","04000US06","Accountants & auditors","132011",229989,3981.42,1.04516,74311.1,995.769
2015,"California","04000US06","Appraisers & assessors of real estate","132021",6388,746.791,0.801092,70453.0,5275.65
2015,"California","04000US06","Budget analysts","132031",5786,647.094,1.07866,74188.5,3907.96
2015,"California","04000US06","Credit analysts","132041",2544,485.08,0.805801,69938.7,5331.38
2015,"California","04000US06","Financial analysts","132051",16154,1246.43,1.11531,128989.0,8885.3
2015,"California","04000US06","Personal financial advisors","132052",35971,1697.82,0.983496,131770.0,5055.97
2015,"California","04000US06","Insurance underwriters","132053",9948,767.349,0.806494,76840.0,5000.65
2015,"California","04000US06","Financial examiners","132061",1079,252.452,0.693845,93080.4,16695.2
2015,"California","04000US06","Credit counselors & loan officers","132070",35228,1505.69,0.982823,77540.0,3035.61
2015,"California","04000US06","Tax examiners & collectors, & revenue agents","132081",7867,829.827,1.17338,61870.7,4841.02
2015,"California","04000US06","Tax preparers","132082",11351,948.831,1.15239,49334.2,4998.14
2015,"California","04000US06","Other financial specialists","132099",7371,807.406,0.979726,97611.1,9861.06
2015,"California","04000US06","Computer & information research scientists","151111",2368,388.826,1.33295,124079.0,16334.7
2015,"California","04000US06","Computer systems analysts","151121",55490,2076.89,0.989335,87528.2,2433.94
2015,"California","04000US06","Information security analysts","151122",5120,660.716,0.754624,93231.1,8695.4
2015,"California","04000US06","Computer programmers","151131",55020,2329.43,1.0975,91115.3,2136.98
2015,"California","04000US06","Web developers","151134",23067,1335.68,1.23721,65851.2,2814.89
2015,"California","04000US06","Database administrators","151141",13835,1116.12,1.0696,83728.9,3726.91
2015,"California","04000US06","Network & computer systems administrators","151142",22447,1340.75,0.894173,73816.4,2323.24
2015,"California","04000US06","Computer network architects","151143",12790,1337.43,1.10247,111859.0,4183.4
2015,"California","04000US06","Computer support specialists","151150",58002,2157.24,0.890228,63533.7,1560.07
2015,"California","04000US06","Other Computer Occupations","151199",45728,1692.26,0.886201,75983.4,2253.25
2015,"California","04000US06","Actuaries","152011",1515,375.654,0.503665,148579.0,31136.6
2015,"California","04000US06","Operations research analysts","152031",17552,1119.35,1.11054,75448.2,2442.5
2015,"California","04000US06","Architects, except naval","171010",21554,1253.06,1.19988,88290.0,5106.95
2015,"California","04000US06","Surveyors, cartographers, & photogrammetrists","171020",3057,507.491,0.746101,70758.2,7259.63
2015,"California","04000US06","Aerospace engineers","172011",28964,1451.95,1.98493,112174.0,2646.51
2015,"California","04000US06","Chemical engineers","172041",4380,554.768,0.657224,108338.0,7312.74
2015,"California","04000US06","Civil engineers","172051",42210,1667.99,1.21884,94145.9,2091.9
2015,"California","04000US06","Computer hardware engineers","172061",13354,1073.89,2.08095,114013.0,4465.05
2015,"California","04000US06","Electrical & electronics engineers","172070",38373,1903.71,1.58091,114721.0,2885.61
2015,"California","04000US06","Environmental engineers","172081",4123,611.064,1.23526,89029.2,4868.34
2015,"California","04000US06","Industrial engineers, including health & safety","172110",20738,1297.62,0.987062,87431.7,2823.08
2015,"California","04000US06","Marine engineers & naval architects","172121",630,255.947,0.431772,86699.5,9871.79
2015,"California","04000US06","Materials engineers","172131",3553,480.007,0.897704,87667.5,6038.87
2015,"California","04000US06","Mechanical engineers","172141",20528,1356.41,0.780471,89547.1,3041.71
2015,"California","04000US06","Drafters","173010",15049,1210.14,0.853797,55662.6,2912.36
2015,"California","04000US06","Engineering technicians, except drafters","173020",51160,1838.6,1.09222,58530.1,1636.31
2015,"California","04000US06","Surveying & mapping technicians","173031",5105,588.171,0.708779,63949.3,4141.09
2015,"California","04000US06","Agricultural & food scientists","191010",2006,420.619,0.675138,57422.0,9032.75
2015,"California","04000US06","Biological scientists","191020",11321,939.998,1.35844,67054.0,2503.52
2015,"California","04000US06","Conservation scientists & foresters","191030",1292,340.815,0.519703,56439.3,6519.13
2015,"California","04000US06","Astronomers & physicists","192010",2067,407.591,1.67443,107640.0,10982.9
2015,"California","04000US06","Atmospheric & space scientists","192021",1143,333.404,0.825553,90110.9,13802.8
2015,"California","04000US06","Chemists & materials scientists","192030",10045,803.86,1.03673,79720.6,6250.63
2015,"California","04000US06","Environmental scientists & geoscientists","192040",8243,818.953,1.01013,81528.6,4204.0
2015,"California","04000US06","Other Physical Scientists","192099",36272,1605.83,1.55043,90772.1,2944.83
2015,"California","04000US06","Economists","193011",2015,382.514,0.717691,141811.0,27687.8
2015,"California","04000US06","Psychologists","193030",21149,1280.59,1.23086,69530.5,2914.13
2015,"California","04000US06","Urban & regional planners","193051",3914,505.107,1.57829,83343.2,4977.26
2015,"California","04000US06","Agricultural & food science technicians","194011",4105,569.769,1.04868,47585.5,6347.03
2015,"California","04000US06","Biological technicians","194021",4141,687.376,1.63434,64538.3,10705.4
2015,"California","04000US06","Counselors","211010",75328,2681.11,0.942401,44414.8,1001.78
2015,"California","04000US06","Social workers","211020",85679,2535.44,0.93513,50239.4,899.064
2015,"California","04000US06","Probation officers & correctional treatment specialists","211092",10114,959.901,0.9711,63731.6,2897.93
2015,"California","04000US06","Social & human service assistants","211093",16963,1268.96,0.957831,37152.2,1726.23
2015,"California","04000US06","Clergy","212011",37561,1685.15,0.758782,44502.4,1337.5
2015,"California","04000US06","Directors, religious activities & education","212021",6440,750.887,0.922642,37259.2,5088.81
2015,"California","04000US06","Religious workers, all other","212099",9992,1009.64,1.12226,30543.6,2789.7
2015,"California","04000US06","Judicial law clerks","231012",2351,454.495,1.06521,61088.2,11091.4
2015,"California","04000US06","Paralegals & legal assistants","232011",46743,1975.2,1.05129,55472.6,2148.6
2015,"California","04000US06","Miscellaneous legal support workers","232090",20417,1483.34,1.0303,63599.6,3982.6
2015,"California","04000US06","Postsecondary teachers","251000",156496,4102.63,0.929535,62715.3,1286.93
2015,"California","04000US06","Preschool & kindergarten teachers","252010",55283,2077.04,0.853715,28217.0,873.721
2015,"California","04000US06","Elementary & middle school teachers","252020",333576,5829.09,0.830366,53549.9,454.596
2015,"California","04000US06","Secondary school teachers","252030",83577,3107.6,0.928988,56317.2,947.734
2015,"California","04000US06","Special education teachers","252050",26709,1596.76,0.914785,45008.7,1650.87
2015,"California","04000US06","Other teachers & instructors","253000",103283,3185.6,1.17437,28345.5,774.928
2015,"California","04000US06","Archivists, curators, & museum technicians","254010",4673,606.441,0.889077,52244.0,5240.36
2015,"California","04000US06","Librarians","254021",16067,914.816,0.801979,45134.8,2049.05
2015,"California","04000US06","Library technicians","254031",6478,682.562,1.04671,22320.8,2229.26
2015,"California","04000US06","Teacher assistants","259041",112557,2740.39,0.978365,18916.4,556.071
2015,"California","04000US06","Artists & related workers","271010",25379,1664.5,1.94713,71879.7,3906.57
2015,"California","04000US06","Designers","271020",104591,3068.72,1.32479,63376.7,1878.5
2015,"California","04000US06","Actors","272011",10619,988.349,3.32812,61422.3,9136.42
2015,"California","04000US06","Producers & directors","272012",34276,1777.84,2.20892,100844.0,4560.31
2015,"California","04000US06","Athletes, coaches, umpires, & related workers","272020",32419,1703.66,1.10271,33143.7,2959.06
2015,"California","04000US06","Dancers & choreographers","272030",2514,531.625,1.29943,39117.8,7405.75
2015,"California","04000US06","Musicians, singers, & related workers","272040",17479,1299.33,1.09991,49774.6,6603.19
2015,"California","04000US06","Entertainers & performers, sports & related workers, all other","272099",6230,815.83,1.85494,41692.6,6114.01
2015,"California","04000US06","Announcers","273010",4768,723.845,1.01172,61864.0,11592.4
2015,"California","04000US06","News analysts, reporters & correspondents","273020",7496,742.656,0.909109,62682.6,5558.33
2015,"California","04000US06","Public relations specialists","273031",16155,1252.49,1.14128,85926.7,5841.95
2015,"California","04000US06","Editors","273041",23098,1325.96,1.33197,62171.1,2548.52
2015,"California","04000US06","Technical writers","273042",7713,659.052,1.26819,80266.7,4857.89
2015,"California","04000US06","Writers & authors","273043",25087,1539.27,1.43478,83563.9,6189.02
2015,"California","04000US06","Miscellaneous media & communication workers","273090",15112,1376.66,1.58178,40471.9,3296.56
2015,"California","04000US06","Photographers","274021",13343,1132.29,1.13429,41285.2,3524.02
2015,"California","04000US06","Television, video, & motion picture camera operators & editors","274030",10264,990.08,2.01194,76452.8,6882.5
2015,"California","04000US06","Chiropractors","291011",3600,496.459,0.775638,90368.2,14864.7
2015,"California","04000US06","Dentists","291020",19159,1294.12,1.24086,136365.0,6236.15
2015,"California","04000US06","Dietitians & nutritionists","291031",8044,802.082,0.812296,53252.2,4145.1
2015,"California","04000US06","Optometrists","291041",3651,526.604,1.04132,93497.2,9083.18
2015,"California","04000US06","Pharmacists","291051",28326,1654.23,0.872258,107169.0,2632.14
2015,"California","04000US06","Physicians & surgeons","291060",92072,3232.65,0.941685,212488.0,4730.19
2015,"California","04000US06","Physician assistants","291071",10140,860.829,0.776147,85958.2,6151.99
2015,"California","04000US06","Podiatrists","291081",493,181.366,0.610887,196876.0,42410.0
2015,"California","04000US06","Occupational therapists","291122",7416,655.343,0.663308,68263.3,3078.66
2015,"California","04000US06","Physical therapists","291123",19302,1225.51,0.788497,72806.6,3037.51
2015,"California","04000US06","Radiation therapists","291124",1136,249.914,0.63626,101209.0,12708.7
2015,"California","04000US06","Recreational therapists","291125",626,217.18,0.493184,46396.4,6066.23
2015,"California","04000US06","Respiratory therapists","291126",13204,1162.28,1.0698,69349.7,2049.24
2015,"California","04000US06","Speechlanguage pathologists","291127",11418,975.486,0.751188,66068.5,3101.12
2015,"California","04000US06","Veterinarians","291131",6763,734.053,0.869251,97097.1,9184.52
2015,"California","04000US06","Registered nurses","291141",287089,4729.11,0.850962,81498.1,771.244
2015,"California","04000US06","Nurse anesthetists","291151",1114,317.192,0.358683,163708.0,25586.4
2015,"California","04000US06","Audiologists","291181",1557,317.224,0.886489,74100.0,7435.02
2015,"California","04000US06","Health diagnosing & treating practitioners, all other","291199",2424,421.792,1.57611,47754.2,9195.42
2015,"California","04000US06","Clinical laboratory technologists & technicians","292010",31991,1586.7,0.832719,51292.1,1502.96
2015,"California","04000US06","Dental hygienists","292021",14441,1186.28,0.75315,57035.0,2786.85
2015,"California","04000US06","Diagnostic related technologists & technicians","292030",29217,1473.23,0.768112,68713.1,2344.09
2015,"California","04000US06","Emergency medical technicians & paramedics","292041",19794,1397.32,0.861008,44764.9,2830.74
2015,"California","04000US06","Health practitioner support technologists & technicians","292050",54950,1897.62,0.826327,41522.4,1434.91
2015,"California","04000US06","Licensed practical & licensed vocational nurses","292061",66558,2632.83,0.793339,42418.5,1103.16
2015,"California","04000US06","Medical records & health information technicians","292071",13624,1079.93,0.854835,40634.1,2210.14
2015,"California","04000US06","Opticians, dispensing","292081",5252,574.524,0.850843,39620.4,2927.62
2015,"California","04000US06","Miscellaneous health technologists & technicians","292090",13168,1183.08,0.926464,57944.9,6247.6
2015,"California","04000US06","Other healthcare practitioners & technical Occupations","299000",9175,744.154,0.798047,63320.1,4842.75
2015,"California","04000US06","Nursing, psychiatric, & home health aides","311010",158165,3647.55,0.627626,27130.0,561.257
2015,"California","04000US06","Occupational therapy assistants & aides","312010",603,182.007,0.296013,45178.0,6147.64
2015,"California","04000US06","Physical therapist assistants & aides","312020",6843,787.983,0.781986,32091.8,2502.74
2015,"California","04000US06","Massage therapists","319011",18922,1491.8,1.40424,21358.6,1124.82
2015,"California","04000US06","Dental assistants","319091",47680,2241.93,1.42424,27566.6,717.219
2015,"California","04000US06","Medical assistants","319092",70194,2476.47,1.28602,29473.6,616.67
2015,"California","04000US06","Medical transcriptionists","319094",2726,443.494,0.529851,33881.6,3165.64
2015,"California","04000US06","Pharmacy aides","319095",6454,750.785,1.32295,32783.6,2651.65
2015,"California","04000US06","Veterinary assistants & laboratory animal caretakers","319096",3942,509.322,0.766687,20612.6,1436.29
2015,"California","04000US06","Phlebotomists","319097",10425,971.99,0.864605,35786.6,2475.25
2015,"California","04000US06","Firstline supervisors of correctional officers","331011",6021,691.054,0.910163,76925.1,4375.34
2015,"California","04000US06","Firstline supervisors of police & detectives","331012",10421,970.512,0.838316,109831.0,3654.11
2015,"California","04000US06","Firstline supervisors of fire fighting & prevention workers","331021",6939,690.902,1.28949,113295.0,4149.43
2015,"California","04000US06","Firstline supervisors of protective service workers, all other","331099",9625,932.862,1.03455,58373.6,3945.64
2015,"California","04000US06","Firefighters","332011",30506,1446.7,0.907663,88295.8,2432.48
2015,"California","04000US06","Fire inspectors","332020",1855,388.501,0.840482,58134.7,6246.63
2015,"California","04000US06","Bailiffs, correctional officers, & jailers","333010",36301,1723.78,0.722594,70870.2,1770.33
2015,"California","04000US06","Detectives & criminal investigators","333021",13159,1229.16,0.87843,86852.4,2448.72
2015,"California","04000US06","Police officers","333050",78332,2930.62,0.93622,82913.8,1277.31
2015,"California","04000US06","Animal control workers","339011",1508,381.681,1.10752,49253.2,4603.56
2015,"California","04000US06","Private detectives & investigators","339021",9060,811.389,1.00393,68216.4,5200.94
2015,"California","04000US06","Security guards & gaming surveillance officers","339030",135395,3858.0,1.18086,30091.0,800.288
2015,"California","04000US06","Crossing guards","339091",5011,611.24,0.760055,14520.4,2399.5
2015,"California","04000US06","Transportation security screeners","339093",3979,617.074,1.2227,45054.6,3636.32
2015,"California","04000US06","Chefs & head cooks","351011",50826,2401.71,1.14411,31802.8,980.442
2015,"California","04000US06","Firstline supervisors of food preparation & serving workers","351012",60252,2326.38,0.977228,27936.5,1260.44
2015,"California","04000US06","Cooks","352010",260773,5598.42,0.996854,19070.2,297.771
2015,"California","04000US06","Food preparation workers","352021",123327,3788.27,1.17189,14164.9,340.198
2015,"California","04000US06","Bartenders","353011",41093,1859.16,0.849796,24841.8,742.791
2015,"California","04000US06","Combined food preparation & serving workers, including fast food","353021",30374,1599.87,0.719798,16505.8,1325.89
2015,"California","04000US06","Counter attendants, cafeteria, food concession, & coffee shop","353022",17520,1308.06,0.780822,9191.71,680.896
2015,"California","04000US06","Waiters & waitresses","353031",240804,4504.35,0.950387,18103.9,321.023
2015,"California","04000US06","Food servers, nonrestaurant","353041",19623,1374.98,0.951995,19701.2,1095.92
2015,"California","04000US06","Dishwashers","359021",36093,1909.85,1.01359,14192.8,535.763
2015,"California","04000US06","Hosts & hostesses, restaurant, lounge, & coffee shop","359031",33328,1721.51,0.962587,10665.9,648.261
2015,"California","04000US06","Firstline supervisors of housekeeping & janitorial workers","371011",18773,1284.89,0.798339,43392.0,1956.85
2015,"California","04000US06","Firstline supervisors of landscaping, lawn service, & groundskeeping workers","371012",11248,1066.24,0.791824,41866.1,2165.87
2015,"California","04000US06","Maids & housekeeping cleaners","372012",146441,3745.02,1.08159,18414.5,325.242
2015,"California","04000US06","Pest control workers","372021",8982,965.654,1.20281,36692.2,2052.33
2015,"California","04000US06","Grounds maintenance workers","373010",148875,3920.95,1.23633,22600.2,399.732
2015,"California","04000US06","Firstline supervisors of gaming workers","391010",6325,813.559,1.06263,48853.7,5065.15
2015,"California","04000US06","Firstline supervisors of personal service workers","391021",12254,1120.69,1.07059,42684.6,2822.55
2015,"California","04000US06","Animal trainers","392011",3923,626.798,1.2268,26868.8,3108.34
2015,"California","04000US06","Nonfarm animal caretakers","392021",20331,1475.7,1.04235,21706.9,1207.83
2015,"California","04000US06","Gaming services workers","393010",15167,1234.8,1.30132,31857.5,1286.46
2015,"California","04000US06","Motion picture projectionists","393021",1595,427.032,2.40418,30448.4,8136.58
2015,"California","04000US06","Ushers, lobby attendants, & ticket takers","393031",6462,678.462,1.23241,9856.5,1335.7
2015,"California","04000US06","Miscellaneous entertainment attendants & related workers","393090",26579,1592.31,1.19559,16387.2,996.268
2015,"California","04000US06","Morticians, undertakers, & funeral directors","394031",2331,460.689,0.568429,42712.7,5599.87
2015,"California","04000US06","Barbers","395011",6704,1053.41,0.948147,22201.3,1812.51
2015,"California","04000US06","Hairdressers, hairstylists, & cosmetologists","395012",58209,2026.37,0.893791,23399.6,1438.6
2015,"California","04000US06","Miscellaneous personal appearance workers","395090",36944,1733.94,1.33026,19933.1,1960.49
2015,"California","04000US06","Baggage porters, bellhops, & concierges","396010",8047,820.426,0.84097,24881.5,1752.47
2015,"California","04000US06","Tour & travel guides","397010",5390,676.77,0.929098,17912.7,2271.77
2015,"California","04000US06","Childcare workers","399011",109945,3032.09,1.03538,15196.0,533.797
2015,"California","04000US06","Personal care aides","399021",249357,4191.28,1.89561,16793.8,262.208
2015,"California","04000US06","Recreation & fitness workers","399030",47927,2221.09,1.11403,23611.0,1038.32
2015,"California","04000US06","Residential advisors","399041",4670,641.268,0.489186,15074.9,2166.77
2015,"California","04000US06","Personal care & service workers, all other ","399099",11930,1095.16,1.09441,19613.4,1725.95
2015,"California","04000US06","Firstline supervisors of retail sales workers","411011",284271,5393.29,0.880392,52756.9,869.714
2015,"California","04000US06","Firstline supervisors of nonretail sales workers","411012",125722,3363.07,1.02576,83198.9,2165.49
2015,"California","04000US06","Cashiers","412010",407527,6131.52,1.04285,16082.4,316.817
2015,"California","04000US06","Counter & rental clerks","412021",8691,821.711,0.842669,28809.8,5890.14
2015,"California","04000US06","Parts salespersons","412022",10419,1103.66,0.824854,36552.2,2982.2
2015,"California","04000US06","Retail salespersons","412031",406801,6337.31,1.05382,28302.4,608.521
2015,"California","04000US06","Advertising sales agents","413011",21768,1459.15,1.05055,79967.3,5425.2
2015,"California","04000US06","Insurance sales agents","413021",50135,2152.8,0.911505,74363.5,3579.0
2015,"California","04000US06","Securities, commodities, & financial services sales agents","413031",25668,1766.11,0.908684,114338.0,6317.47
2015,"California","04000US06","Travel agents","413041",7891,709.325,1.07257,41748.6,3627.38
2015,"California","04000US06","Sales representatives, services, all other","413099",69600,2370.97,0.992781,78987.3,2784.43
2015,"California","04000US06","Sales representatives, wholesale & manufacturing","414010",155229,3414.66,1.02828,75116.6,1717.82
2015,"California","04000US06","Models, demonstrators, & product promoters","419010",8817,889.883,1.2977,20500.2,4010.32
2015,"California","04000US06","Real estate brokers & sales agents","419020",75733,2761.5,1.23069,74013.8,3484.25
2015,"California","04000US06","Sales engineers","419031",3482,537.662,0.923766,107683.0,7496.09
2015,"California","04000US06","Telemarketers","419041",7483,753.201,0.702671,22382.3,5014.11
2015,"California","04000US06","Doortodoor sales workers, news & street vendors, & related workers","419091",11897,1045.39,1.02803,21406.9,2059.06
2015,"California","04000US06","Other Sales Workers","419099",29071,1516.28,0.987821,61249.4,3612.8
2015,"California","04000US06","Firstline supervisors of office & administrative support workers","431011",146926,3718.4,0.959614,55929.7,1040.61
2015,"California","04000US06","Switchboard operators, including answering service","432011",2721,441.638,0.703399,31998.1,3566.4
2015,"California","04000US06","Telephone operators","432021",3755,662.048,0.818097,30545.0,3822.32
2015,"California","04000US06","Communications equipment operators, all other","432099",1091,370.966,0.778167,50104.2,11574.4
2015,"California","04000US06","Bill & account collectors","433011",17578,1189.83,0.823498,36042.6,1314.32
2015,"California","04000US06","Billing & posting clerks","433021",51114,2293.03,0.907385,35370.4,1116.81
2015,"California","04000US06","Bookkeeping, accounting, & auditing clerks","433031",135427,2933.46,0.967695,38577.7,693.262
2015,"California","04000US06","Gaming cage workers","433041",1183,366.385,1.09399,28864.3,6074.34
2015,"California","04000US06","Payroll & timekeeping clerks","433051",19697,1475.4,1.00786,43510.2,2207.54
2015,"California","04000US06","Procurement clerks","433061",3368,542.145,0.863647,59768.3,5582.35
2015,"California","04000US06","Tellers","433071",34675,1941.37,0.781585,21892.9,590.101
2015,"California","04000US06","Other financial clerks","433099",12138,962.528,1.00064,74029.6,5467.15
2015,"California","04000US06","Brokerage clerks","434011",749,207.822,0.873456,47029.6,10839.9
2015,"California","04000US06","Court, municipal, & license clerks","434031",9348,882.726,1.05286,43595.8,1867.37
2015,"California","04000US06","Credit authorizers, checkers, & clerks","434041",4067,483.84,0.772504,56181.5,8778.46
2015,"California","04000US06","Customer service representatives","434051",285676,6160.95,0.974047,31580.8,575.053
2015,"California","04000US06","Eligibility interviewers, government programs","434061",16484,1193.95,1.96346,44763.1,1170.43
2015,"California","04000US06","File clerks","434071",39446,1716.91,1.11617,28833.8,1054.69
2015,"California","04000US06","Hotel, motel, & resort desk clerks","434081",15963,1227.5,0.963578,21814.6,1183.89
2015,"California","04000US06","Interviewers, except eligibility & loan","434111",14306,1051.31,0.921098,33194.8,1913.74
2015,"California","04000US06","Library assistants, clerical","434121",11285,995.713,0.896678,19772.9,1359.25
2015,"California","04000US06","Loan interviewers & clerks","434131",15398,1245.36,1.11262,47404.9,2089.97
2015,"California","04000US06","New accounts clerks","434141",2316,374.699,1.13037,45148.8,4952.94
2015,"California","04000US06","Human resources assistants, except payroll & timekeeping","434161",7992,859.067,1.09939,37852.1,2185.29
2015,"California","04000US06","Receptionists & information clerks","434171",135851,3230.25,1.00198,23602.6,427.7
2015,"California","04000US06","Reservation & transportation ticket agents & travel clerks","434181",12762,1060.23,0.893836,39795.2,2478.62
2015,"California","04000US06","Information & record clerks, all other","434199",11218,949.846,0.91796,41594.5,2263.35
2015,"California","04000US06","Cargo & freight agents","435011",2225,389.317,0.913988,47100.1,7133.47
2015,"California","04000US06","Couriers & messengers","435021",26794,1309.21,1.10529,37359.7,1562.79
2015,"California","04000US06","Dispatchers","435030",29968,1596.33,0.930908,42380.5,1162.1
2015,"California","04000US06","Meter readers, utilities","435041",2567,494.528,0.741824,44437.0,4852.55
2015,"California","04000US06","Postal service clerks","435051",11788,1084.88,0.926272,48077.0,1434.27
2015,"California","04000US06","Postal service mail carriers","435052",32327,1613.16,0.898593,51738.3,855.969
2015,"California","04000US06","Postal service mail sorters, processors, & processing machine operators","435053",7650,645.212,0.914024,47916.7,1833.84
2015,"California","04000US06","Production, planning, & expediting clerks","435061",38262,1657.1,1.06007,49016.7,1426.68
2015,"California","04000US06","Shipping, receiving, & traffic clerks","435071",82465,2638.06,1.21248,27864.3,581.589
2015,"California","04000US06","Stock clerks & order fillers","435081",173156,3752.66,0.957172,23779.3,472.758
2015,"California","04000US06","Weighers, measurers, checkers, & samplers, recordkeeping","435111",9458,846.669,1.02926,34342.5,2076.34
2015,"California","04000US06","Secretaries & administrative assistants","436010",322368,5351.0,0.833779,38536.6,380.906
2015,"California","04000US06","Computer operators","439011",10549,942.606,0.86918,41938.4,3098.46
2015,"California","04000US06","Data entry keyers","439021",43210,1661.59,1.0253,30271.2,1177.99
2015,"California","04000US06","Word processors & typists","439022",39825,1629.59,1.12354,32865.3,894.18
2015,"California","04000US06","Insurance claims & policy processing clerks","439041",28745,1727.57,0.718327,42757.7,1528.45
2015,"California","04000US06","Mail clerks & mail machine operators, except postal service","439051",9243,931.697,0.902911,25665.3,1908.4
2015,"California","04000US06","Office clerks, general","439061",182123,3782.61,1.27814,30620.3,534.754
2015,"California","04000US06","Office machine operators, except computer","439071",4294,601.804,1.00639,27216.2,2690.5
2015,"California","04000US06","Proofreaders & copy markers","439081",933,241.589,0.731113,29558.3,7141.61
2015,"California","04000US06","Statistical assistants","439111",2843,497.786,1.13439,44524.7,3990.45
