year,geo_name,geo,cip_name,cip,degree_name,degree,grads_total
2015,"California","04000US06","Radio & Television","090701","Bachelor's Degree","5",1002
2015,"California","04000US06","Digital Communication & Multimedia","090702","Bachelor's Degree","5",93
2015,"California","04000US06","Other Radio, Television, & Digital Communication","090799","Bachelor's Degree","5",184
2015,"California","04000US06","Public Relations, Advertising, & Applied Communication","090900","Bachelor's Degree","5",62
2015,"California","04000US06","General Organizational Communication","090901","Bachelor's Degree","5",6
2015,"California","04000US06","Public Relations & Image Management","090902","Bachelor's Degree","5",210
2015,"California","04000US06","Advertising","090903","Bachelor's Degree","5",180
2015,"California","04000US06","Health Communication","090905","Bachelor's Degree","5",42
2015,"California","04000US06","International & Intercultural Communication","090907","Bachelor's Degree","5",8
2015,"California","04000US06","Other Public Relations, Advertising, & Applied Communication","090999","Bachelor's Degree","5",21
2015,"California","04000US06","Other Communication, Journalism, & Related Programs","099999","Bachelor's Degree","5",55
2015,"California","04000US06","Recording Arts Technology","100203","Bachelor's Degree","5",210
2015,"California","04000US06","Other Audiovisual Communications Technology","100299","Bachelor's Degree","5",20
2015,"California","04000US06","General Graphic Communications","100301","Bachelor's Degree","5",124
2015,"California","04000US06","Prepress Publising & Digital Imaging Design","100303","Bachelor's Degree","5",43
2015,"California","04000US06","Animation, Interactive Technology, Video Graphics, & Special Effects","100304","Bachelor's Degree","5",343
2015,"California","04000US06","General Computer & Information Sciences","110101","Bachelor's Degree","5",167
2015,"California","04000US06","Information Technology","110103","Bachelor's Degree","5",428
2015,"California","04000US06","Informatics","110104","Bachelor's Degree","5",48
2015,"California","04000US06","Other Computer & Information Sciences","110199","Bachelor's Degree","5",110
2015,"California","04000US06","General Computer Programming","110201","Bachelor's Degree","5",80
2015,"California","04000US06","Information Science","110401","Bachelor's Degree","5",8
2015,"California","04000US06","Computer Systems Analysis","110501","Bachelor's Degree","5",119
2015,"California","04000US06","Computer Science","110701","Bachelor's Degree","5",3289
2015,"California","04000US06","Web Page, Digital, & Information Resource Design","110801","Bachelor's Degree","5",275
2015,"California","04000US06","Data Modeling, Warehouse, & Database Administration","110802","Bachelor's Degree","5",12
2015,"California","04000US06","Computer Graphics","110803","Bachelor's Degree","5",63
2015,"California","04000US06","Modeling, Virtual Environments, & Simulation","110804","Bachelor's Degree","5",25
2015,"California","04000US06","Other Computer Software & Media Applications","110899","Bachelor's Degree","5",62
2015,"California","04000US06","Computer Systems Networking & Telecommunications","110901","Bachelor's Degree","5",211
2015,"California","04000US06","Network & System Administration","111001","Bachelor's Degree","5",11
2015,"California","04000US06","Computer & Information Systems Security","111003","Bachelor's Degree","5",463
2015,"California","04000US06","Web Multimedia Management & Webmaster","111004","Bachelor's Degree","5",7
2015,"California","04000US06","Information Technology Project Management","111005","Bachelor's Degree","5",68
2015,"California","04000US06","Other Computer & Information Technology Services Management","111099","Bachelor's Degree","5",63
2015,"California","04000US06","Other Computer & Information Support Services","119999","Bachelor's Degree","5",11
2015,"California","04000US06","Restaurant, Culinary, & Catering Management","120504","Bachelor's Degree","5",128
2015,"California","04000US06","General Education","130101","Bachelor's Degree","5",584
2015,"California","04000US06","Multicultural Education","130202","Bachelor's Degree","5",1
2015,"California","04000US06","Urban Education & Leadership","130410","Bachelor's Degree","5",2
2015,"California","04000US06","Educational & Instructional Technology","130501","Bachelor's Degree","5",20
2015,"California","04000US06","Learning Sciences","130607","Bachelor's Degree","5",55
2015,"California","04000US06","Social & Philosophical Foundations of Education","130901","Bachelor's Degree","5",21
2015,"California","04000US06","General Special Education & Teaching","131001","Bachelor's Degree","5",14
2015,"California","04000US06","Elementary Education & Teaching","131202","Bachelor's Degree","5",155
2015,"California","04000US06","Secondary Education & Teaching","131205","Bachelor's Degree","5",6
2015,"California","04000US06","Early Childhood Education & Teaching","131210","Bachelor's Degree","5",3433
2015,"California","04000US06","Agricultural Teacher Education","131301","Bachelor's Degree","5",93
2015,"California","04000US06","Art Teacher Education","131302","Bachelor's Degree","5",12
2015,"California","04000US06","English & Language Arts Teacher Education","131305","Bachelor's Degree","5",16
2015,"California","04000US06","Foreign Language Teacher Education","131306","Bachelor's Degree","5",2
2015,"California","04000US06","Technology & Industrial Arts Teacher Education","131309","Bachelor's Degree","5",26
2015,"California","04000US06","Mathematics Teacher Education","131311","Bachelor's Degree","5",25
2015,"California","04000US06","Music Teacher Education","131312","Bachelor's Degree","5",37
2015,"California","04000US06","Physical Education Teaching & Coaching","131314","Bachelor's Degree","5",159
2015,"California","04000US06","Social Science Teacher Education","131317","Bachelor's Degree","5",8
2015,"California","04000US06","Trade & Industrial Teacher Education","131320","Bachelor's Degree","5",36
2015,"California","04000US06","Biology Teacher Education","131322","Bachelor's Degree","5",11
2015,"California","04000US06","Chemistry Teacher Education","131323","Bachelor's Degree","5",6
2015,"California","04000US06","Spanish Language Teacher Education","131330","Bachelor's Degree","5",1
2015,"California","04000US06","Psychology Teacher Education","131335","Bachelor's Degree","5",5
2015,"California","04000US06","Other Teaching English or French as a Second or Foreign Language","131499","Bachelor's Degree","5",33
2015,"California","04000US06","Other Education","139999","Bachelor's Degree","5",82
2015,"California","04000US06","General Engineering","140101","Bachelor's Degree","5",228
2015,"California","04000US06","Pre-Engineering","140102","Bachelor's Degree","5",3
2015,"California","04000US06","Aerospace, Aeronautical, & Astronautical Engineering","140201","Bachelor's Degree","5",533
2015,"California","04000US06","Agricultural Engineering","140301","Bachelor's Degree","5",35
2015,"California","04000US06","Architectural Engineering","140401","Bachelor's Degree","5",30
2015,"California","04000US06","Bioengineering & Biomedical Engineering","140501","Bachelor's Degree","5",842
2015,"California","04000US06","Chemical Engineering","140701","Bachelor's Degree","5",820
2015,"California","04000US06","Chemical & Biomolecular Engineering","140702","Bachelor's Degree","5",19
2015,"California","04000US06","General Civil Engineering","140801","Bachelor's Degree","5",1666
2015,"California","04000US06","Structural Engineering","140803","Bachelor's Degree","5",150
2015,"California","04000US06","Other Civil Engineering","140899","Bachelor's Degree","5",7
2015,"California","04000US06","General Computer Engineering","140901","Bachelor's Degree","5",873
2015,"California","04000US06","Computer Software Engineering","140903","Bachelor's Degree","5",77
2015,"California","04000US06","Other Computer Engineering","140999","Bachelor's Degree","5",10
2015,"California","04000US06","Electrical & Electronics Engineering","141001","Bachelor's Degree","5",1948
2015,"California","04000US06","Engineering Physics & Applied Physics","141201","Bachelor's Degree","5",53
2015,"California","04000US06","Engineering Science","141301","Bachelor's Degree","5",43
2015,"California","04000US06","Environmental Health Engineering","141401","Bachelor's Degree","5",279
2015,"California","04000US06","Materials Engineering","141801","Bachelor's Degree","5",134
2015,"California","04000US06","Mechanical Engineering","141901","Bachelor's Degree","5",2792
2015,"California","04000US06","Nuclear Engineering","142301","Bachelor's Degree","5",15
2015,"California","04000US06","Construction Engineering","143301","Bachelor's Degree","5",73
2015,"California","04000US06","Industrial Engineering","143501","Bachelor's Degree","5",252
2015,"California","04000US06","Manufacturing Engineering","143601","Bachelor's Degree","5",54
2015,"California","04000US06","Operations Research","143701","Bachelor's Degree","5",46
2015,"California","04000US06","Geological & Geophysical Engineering","143901","Bachelor's Degree","5",5
2015,"California","04000US06","Other Engineering","149999","Bachelor's Degree","5",285
2015,"California","04000US06","General Engineering Technology","150000","Bachelor's Degree","5",27
2015,"California","04000US06","Electrical, Electronic, & Communications Engineering Technology","150303","Bachelor's Degree","5",105
2015,"California","04000US06","Other Electrical Engineering Technology","150399","Bachelor's Degree","5",209
2015,"California","04000US06","Biomedical Technology","150401","Bachelor's Degree","5",17
2015,"California","04000US06","Industrial Technology","150612","Bachelor's Degree","5",155
2015,"California","04000US06","Manufacturing Engineering Technology","150613","Bachelor's Degree","5",2
2015,"California","04000US06","Quality Control Technology","150702","Bachelor's Degree","5",2
2015,"California","04000US06","Automotive Engineering Technology","150803","Bachelor's Degree","5",30
2015,"California","04000US06","Other Related Mechanical Engineering Technologies","150899","Bachelor's Degree","5",37
2015,"California","04000US06","Construction Engineering Technology","151001","Bachelor's Degree","5",240
2015,"California","04000US06","Surveying Technology","151102","Bachelor's Degree","5",12
2015,"California","04000US06","Computer Engineering Technology","151201","Bachelor's Degree","5",24
2015,"California","04000US06","Engineering & Industrial Management","151501","Bachelor's Degree","5",95
2015,"California","04000US06","Other Engineering-Related Fields","151599","Bachelor's Degree","5",60
2015,"California","04000US06","Other Engineering Technologies & Engineering-Related Fields","159999","Bachelor's Degree","5",5
2015,"California","04000US06","General Foreign Languages & Literatures","160101","Bachelor's Degree","5",46
2015,"California","04000US06","Linguistics","160102","Bachelor's Degree","5",488
2015,"California","04000US06","Comparative Literature","160104","Bachelor's Degree","5",355
2015,"California","04000US06","Applied Linguistics","160105","Bachelor's Degree","5",37
2015,"California","04000US06","Other Linguistic, Comparative, Related Language Studies & Services","160199","Bachelor's Degree","5",147
2015,"California","04000US06","General East Asian Languages, Literatures, & Linguistics","160300","Bachelor's Degree","5",27
2015,"California","04000US06","Chinese Language & Literature","160301","Bachelor's Degree","5",96
2015,"California","04000US06","Japanese Language & Literature","160302","Bachelor's Degree","5",201
2015,"California","04000US06","Korean Language & Literature","160303","Bachelor's Degree","5",10
2015,"California","04000US06","General Slavic Languages, Literatures, & Linguistics","160400","Bachelor's Degree","5",11
2015,"California","04000US06","Russian Language & Literature","160402","Bachelor's Degree","5",20
2015,"California","04000US06","General Germanic Languages, Literatures, & Linguistics","160500","Bachelor's Degree","5",8
2015,"California","04000US06","German Language & Literature","160501","Bachelor's Degree","5",66
2015,"California","04000US06","Scandanavian Languages, Literatures, & Linguistics","160502","Bachelor's Degree","5",2
2015,"California","04000US06","Dutch/Flemish Language & Literature","160504","Bachelor's Degree","5",1
2015,"California","04000US06","General Romance Languages, Literatures, & Linguistics","160900","Bachelor's Degree","5",3
2015,"California","04000US06","French Language & Literature","160901","Bachelor's Degree","5",250
2015,"California","04000US06","Italian Language & Literature","160902","Bachelor's Degree","5",29
2015,"California","04000US06","Portuguese Language & Literature","160904","Bachelor's Degree","5",4
2015,"California","04000US06","Spanish Language & Literature","160905","Bachelor's Degree","5",1303
2015,"California","04000US06","General Hispanic & Latin American Languages, Literatures, & Linguistics","160908","Bachelor's Degree","5",47
2015,"California","04000US06","Arabic Language & Literature","161101","Bachelor's Degree","5",20
2015,"California","04000US06","Other Middle/Near Eastern & Semetic Languages, Literatures, & Linguistics","161199","Bachelor's Degree","5",9
2015,"California","04000US06","General Classical Language, Literature, & Linguistics","161200","Bachelor's Degree","5",83
2015,"California","04000US06","Other Classical Languages, Literature, & Linguistics","161299","Bachelor's Degree","5",2
2015,"California","04000US06","Celtic Languages, Literatures, & Linguistics","161301","Bachelor's Degree","5",3
2015,"California","04000US06","Other Foreign Languages, Literatures, & Linguistics","169999","Bachelor's Degree","5",33
2015,"California","04000US06","General Family & Consumer Sciences","190101","Bachelor's Degree","5",806
2015,"California","04000US06","General Family Resource Mangement Studies","190401","Bachelor's Degree","5",8
2015,"California","04000US06","General Food, Nutrition, & Wellness Studies","190501","Bachelor's Degree","5",6
2015,"California","04000US06","Foodservice System Management","190505","Bachelor's Degree","5",1
2015,"California","04000US06","General Human Development & Family Studies","190701","Bachelor's Degree","5",1343
2015,"California","04000US06","Adult Development & Aging","190702","Bachelor's Degree","5",9
2015,"California","04000US06","Child Development","190706","Bachelor's Degree","5",402
2015,"California","04000US06","General Apparel & Textiles","190901","Bachelor's Degree","5",147
2015,"California","04000US06","Apparel & Textile Manufacture","190902","Bachelor's Degree","5",2
2015,"California","04000US06","Fashion & Fabric Consultant","190906","Bachelor's Degree","5",5
2015,"California","04000US06","General Legal Studies","220000","Bachelor's Degree","5",258
2015,"California","04000US06","Pre-Law Studies","220001","Bachelor's Degree","5",16
2015,"California","04000US06","Paralegal","220302","Bachelor's Degree","5",40
2015,"California","04000US06","Court Reporting","220303","Bachelor's Degree","5",3
2015,"California","04000US06","General English Language & Literature","230101","Bachelor's Degree","5",4286
2015,"California","04000US06","General Writing","231301","Bachelor's Degree","5",40
2015,"California","04000US06","Creative Writing","231302","Bachelor's Degree","5",197
2015,"California","04000US06","Professional, Technical, Business, & Scientific Writing","231303","Bachelor's Degree","5",8
2015,"California","04000US06","Rhetoric & Composition","231304","Bachelor's Degree","5",81
2015,"California","04000US06","Other Rhetoric, Composition, or Writing Studies","231399","Bachelor's Degree","5",8
2015,"California","04000US06","US English Literature","231402","Bachelor's Degree","5",28
2015,"California","04000US06","Other Literature","231499","Bachelor's Degree","5",7
2015,"California","04000US06","Other English Language & Literature","239999","Bachelor's Degree","5",83
2015,"California","04000US06","Liberal Arts & Sciences","240101","Bachelor's Degree","5",4909
2015,"California","04000US06","General Studies","240102","Bachelor's Degree","5",68
2015,"California","04000US06","Humanistic Studies","240103","Bachelor's Degree","5",233
2015,"California","04000US06","Other Liberal Arts & Sciences, General Studies, & Humanities","240199","Bachelor's Degree","5",111
2015,"California","04000US06","Library & Information Science","250101","Bachelor's Degree","5",35
2015,"California","04000US06","General Biological Sciences","260101","Bachelor's Degree","5",7482
2015,"California","04000US06","General Biomedical Sciences","260102","Bachelor's Degree","5",106
2015,"California","04000US06","Biochemistry","260202","Bachelor's Degree","5",1213
2015,"California","04000US06","Biophysics","260203","Bachelor's Degree","5",41
2015,"California","04000US06","Molecular Biology","260204","Bachelor's Degree","5",38
2015,"California","04000US06","Molecular Biochemistry","260205","Bachelor's Degree","5",298
2015,"California","04000US06","Biochemistry & Molecular Biology","260210","Bachelor's Degree","5",14
2015,"California","04000US06","Other Biochemistry, Biophysics, & Molecular Biology","260299","Bachelor's Degree","5",43
2015,"California","04000US06","Botany & Plant Biology","260301","Bachelor's Degree","5",47
2015,"California","04000US06","Cellular Biology & Histology","260401","Bachelor's Degree","5",51
2015,"California","04000US06","Anatomy","260403","Bachelor's Degree","5",274
2015,"California","04000US06","Cellular & Molecular Biology","260406","Bachelor's Degree","5",897
2015,"California","04000US06","Other Cellular Biology & Anatomical Sciences","260499","Bachelor's Degree","5",46
2015,"California","04000US06","General Microbiology","260502","Bachelor's Degree","5",280
2015,"California","04000US06","Microbiology & Immunology","260508","Bachelor's Degree","5",14
2015,"California","04000US06","Other Microbiological Science & Immunology","260599","Bachelor's Degree","5",146
2015,"California","04000US06","Zoology","260701","Bachelor's Degree","5",128
2015,"California","04000US06","Entomology","260702","Bachelor's Degree","5",17
2015,"California","04000US06","Animal Physiology","260707","Bachelor's Degree","5",15
2015,"California","04000US06","Animal Behavior & Ethology","260708","Bachelor's Degree","5",8
2015,"California","04000US06","General Genetics","260801","Bachelor's Degree","5",100
2015,"California","04000US06","General Physiology","260901","Bachelor's Degree","5",215
2015,"California","04000US06","Exercise Physiology","260908","Bachelor's Degree","5",171
2015,"California","04000US06","Pharmacology","261001","Bachelor's Degree","5",33
2015,"California","04000US06","Toxicology","261004","Bachelor's Degree","5",41
2015,"California","04000US06","Environmental Toxicology","261006","Bachelor's Degree","5",29
2015,"California","04000US06","Bioinformatics","261103","Bachelor's Degree","5",39
2015,"California","04000US06","Computational Biology","261104","Bachelor's Degree","5",1
2015,"California","04000US06","Other Biomathematics, Bioinformatics, & Computational Biology","261199","Bachelor's Degree","5",14
2015,"California","04000US06","Biotechnology","261201","Bachelor's Degree","5",115
2015,"California","04000US06","Ecology","261301","Bachelor's Degree","5",71
2015,"California","04000US06","Marine Biology & Biological Oceonography","261302","Bachelor's Degree","5",143
2015,"California","04000US06","Aquatic Biology","261304","Bachelor's Degree","5",36
2015,"California","04000US06","Environmental Biology","261305","Bachelor's Degree","5",41
2015,"California","04000US06","Ecology & Evolutionary Biology","261310","Bachelor's Degree","5",28
2015,"California","04000US06","Other Ecology, Evolution, Systematics, & Population Biology","261399","Bachelor's Degree","5",75
2015,"California","04000US06","Neuroscience","261501","Bachelor's Degree","5",559
2015,"California","04000US06","Neurobiology & Anatomy","261503","Bachelor's Degree","5",428
2015,"California","04000US06","Other Neurobiology & Neurosciences","261599","Bachelor's Degree","5",3
2015,"California","04000US06","Other Biological & Biomedical Sciences","269999","Bachelor's Degree","5",50
2015,"California","04000US06","General Mathematics","270101","Bachelor's Degree","5",1732
2015,"California","04000US06","Other Mathematics","270199","Bachelor's Degree","5",261
2015,"California","04000US06","General Applied Mathematics","270301","Bachelor's Degree","5",445
2015,"California","04000US06","Computational Mathematics","270303","Bachelor's Degree","5",37
2015,"California","04000US06","Computational & Applied Mathematics","270304","Bachelor's Degree","5",27
2015,"California","04000US06","Financial Mathematics","270305","Bachelor's Degree","5",65
2015,"California","04000US06","Other Applied Mathematics","270399","Bachelor's Degree","5",68
2015,"California","04000US06","General Statistics","270501","Bachelor's Degree","5",470
2015,"California","04000US06","Other Statistics","270599","Bachelor's Degree","5",17
2015,"California","04000US06","Other Mathematics & Statistics","279999","Bachelor's Degree","5",1
2015,"California","04000US06","Other Military Applied Sciences","290399","Bachelor's Degree","5",19
2015,"California","04000US06","General Interdisciplinary Studies","300000","Bachelor's Degree","5",51
2015,"California","04000US06","Biological & Physical Sciences","300101","Bachelor's Degree","5",6
2015,"California","04000US06","Peace Studies & Conflict Resolution","300501","Bachelor's Degree","5",72
2015,"California","04000US06","Systems Science & Theory","300601","Bachelor's Degree","5",2
2015,"California","04000US06","Mathematics & Computer Science","300801","Bachelor's Degree","5",59
2015,"California","04000US06","Biopsychology","301001","Bachelor's Degree","5",12
2015,"California","04000US06","Gerontology","301101","Bachelor's Degree","5",123
2015,"California","04000US06","Medieval & Renaissance Studies","301301","Bachelor's Degree","5",7
2015,"California","04000US06","Science, Technology, & Society","301501","Bachelor's Degree","5",141
2015,"California","04000US06","Behavioral Sciences","301701","Bachelor's Degree","5",1097
2015,"California","04000US06","Natural Sciences","301801","Bachelor's Degree","5",73
2015,"California","04000US06","Nutrition Sciences","301901","Bachelor's Degree","5",244
2015,"California","04000US06","International & Global Studies","302001","Bachelor's Degree","5",944
2015,"California","04000US06","Ancient Civilization Studies","302201","Bachelor's Degree","5",3
2015,"California","04000US06","Classical, Ancient Mediterranean, & Near Eastern Studies & Archeology","302202","Bachelor's Degree","5",50
2015,"California","04000US06","Intercultural, Multicultural, & Diversity Studies","302301","Bachelor's Degree","5",49
2015,"California","04000US06","Cognitive Science","302501","Bachelor's Degree","5",603
2015,"California","04000US06","Cultural Studies, Critical Theory, & Analysis","302601","Bachelor's Degree","5",13
2015,"California","04000US06","Human Biology","302701","Bachelor's Degree","5",420
2015,"California","04000US06","Maritime Sciences","303201","Bachelor's Degree","5",51
2015,"California","04000US06","Sustainability Studies","303301","Bachelor's Degree","5",14
2015,"California","04000US06","Other Multidisciplinary Studies","309999","Bachelor's Degree","5",1134
2015,"California","04000US06","Parks, Recreation, & Leisure Studies","310101","Bachelor's Degree","5",611
2015,"California","04000US06","General Health & Physical Education","310501","Bachelor's Degree","5",3509
2015,"California","04000US06","Sport & Fitness Management","310504","Bachelor's Degree","5",165
2015,"California","04000US06","Kinesiology & Exercise Science","310505","Bachelor's Degree","5",698
2015,"California","04000US06","Sports Studies","310508","Bachelor's Degree","5",16
2015,"California","04000US06","Other Health & Physical Education","310599","Bachelor's Degree","5",28
2015,"California","04000US06","Other Parks, Recreation, Leisure, & Fitness Studies","319999","Bachelor's Degree","5",2
2015,"California","04000US06","Philosophy","380101","Bachelor's Degree","5",1089
2015,"California","04000US06","Ethics","380103","Bachelor's Degree","5",1
2015,"California","04000US06","Other Philosophy","380199","Bachelor's Degree","5",64
2015,"California","04000US06","Religious Studies","380201","Bachelor's Degree","5",251
2015,"California","04000US06","Christian Studies","380203","Bachelor's Degree","5",20
2015,"California","04000US06","Islamic Studies","380205","Bachelor's Degree","5",5
2015,"California","04000US06","Judaic Studies","380206","Bachelor's Degree","5",15
2015,"California","04000US06","Other Religious Studies","380299","Bachelor's Degree","5",27
2015,"California","04000US06","Other Philosophy & Religious Studies","389999","Bachelor's Degree","5",12
2015,"California","04000US06","Biblical Studies","390201","Bachelor's Degree","5",284
2015,"California","04000US06","Missionary Studies & Missiology","390301","Bachelor's Degree","5",31
2015,"California","04000US06","Religious Education","390401","Bachelor's Degree","5",70
2015,"California","04000US06","Religious & Sacred Music","390501","Bachelor's Degree","5",25
2015,"California","04000US06","Theological Studies","390601","Bachelor's Degree","5",53
2015,"California","04000US06","Divinity & Ministry","390602","Bachelor's Degree","5",20
2015,"California","04000US06","Pre-Theology & Pre-Ministerial Studies","390604","Bachelor's Degree","5",7
2015,"California","04000US06","Talmudic Studies","390606","Bachelor's Degree","5",35
2015,"California","04000US06","Other Theological & Ministerial Studies","390699","Bachelor's Degree","5",67
2015,"California","04000US06","Pastoral Studies & Counseling","390701","Bachelor's Degree","5",102
2015,"California","04000US06","Youth Ministry","390702","Bachelor's Degree","5",18
2015,"California","04000US06","Lay Ministry","390705","Bachelor's Degree","5",2
2015,"California","04000US06","Other Pastoral Counseling & Specialized Ministries","390799","Bachelor's Degree","5",8
2015,"California","04000US06","Other Theology & Religious Vocations","399999","Bachelor's Degree","5",7
2015,"California","04000US06","Physical Sciences","400101","Bachelor's Degree","5",7
2015,"California","04000US06","Astronomy","400201","Bachelor's Degree","5",6
2015,"California","04000US06","Astrophysics","400202","Bachelor's Degree","5",50
2015,"California","04000US06","Planetary Astronomy & Science","400203","Bachelor's Degree","5",3
2015,"California","04000US06","General Atmospheric Sciences & Meteorology","400401","Bachelor's Degree","5",24
2015,"California","04000US06","Other Atmospheric Sciences & Meteorology","400499","Bachelor's Degree","5",16
2015,"California","04000US06","General Chemistry","400501","Bachelor's Degree","5",1385
2015,"California","04000US06","Chemical Physics","400508","Bachelor's Degree","5",3
2015,"California","04000US06","Other Chemistry","400599","Bachelor's Degree","5",218
2015,"California","04000US06","General Geology & Earch Science","400601","Bachelor's Degree","5",551
2015,"California","04000US06","Geochemistry","400602","Bachelor's Degree","5",2
2015,"California","04000US06","Geophysics & Seismology","400603","Bachelor's Degree","5",25
2015,"California","04000US06","Hydrology & Water Resources Science","400605","Bachelor's Degree","5",10
2015,"California","04000US06","Chemical & Physical Oceanography","400607","Bachelor's Degree","5",22
2015,"California","04000US06","Other Geological & Earth Sciences","400699","Bachelor's Degree","5",65
2015,"California","04000US06","General Physics","400801","Bachelor's Degree","5",788
2015,"California","04000US06","Atomic & Molecular Physics","400802","Bachelor's Degree","5",2
2015,"California","04000US06","Theoretical & Mathematical Physics","400810","Bachelor's Degree","5",3
2015,"California","04000US06","Other Physics","400899","Bachelor's Degree","5",50
2015,"California","04000US06","Materials Science","401001","Bachelor's Degree","5",46
2015,"California","04000US06","Other Physical Sciences","409999","Bachelor's Degree","5",10
2015,"California","04000US06","General Psychology","420101","Bachelor's Degree","5",13440
2015,"California","04000US06","Cognitive Psychology & Psycholinguistics","422701","Bachelor's Degree","5",20
2015,"California","04000US06","Developmental & Child Psychology","422703","Bachelor's Degree","5",27
2015,"California","04000US06","Experimental Psychology","422704","Bachelor's Degree","5",489
2015,"California","04000US06","Physiological Psychology & Psychobiology","422706","Bachelor's Degree","5",485
2015,"California","04000US06","Social Psychology","422707","Bachelor's Degree","5",614
2015,"California","04000US06","Other Research & Experimental Psychology","422799","Bachelor's Degree","5",666
2015,"California","04000US06","Counseling Psychology","422803","Bachelor's Degree","5",6
2015,"California","04000US06","Industrial & Organizational Psychology","422804","Bachelor's Degree","5",48
2015,"California","04000US06","Applied Psychology","422813","Bachelor's Degree","5",2
2015,"California","04000US06","Other Clinical, Counseling, & Applied Psychology","422899","Bachelor's Degree","5",14
2015,"California","04000US06","Other Psychology","429999","Bachelor's Degree","5",49
2015,"California","04000US06","Corrections","430102","Bachelor's Degree","5",7
2015,"California","04000US06","Criminal Justice - Law Enforcement Administration","430103","Bachelor's Degree","5",1376
2015,"California","04000US06","Criminal Justice - Safety Studies","430104","Bachelor's Degree","5",4017
2015,"California","04000US06","Criminal Justice - Police Science","430107","Bachelor's Degree","5",6
2015,"California","04000US06","Securities Services Management","430112","Bachelor's Degree","5",84
2015,"California","04000US06","Other Corrections & Criminal Justice","430199","Bachelor's Degree","5",372
2015,"California","04000US06","Fire Services Administration","430202","Bachelor's Degree","5",32
2015,"California","04000US06","Fire Science & Fire-Fighting","430203","Bachelor's Degree","5",6
2015,"California","04000US06","Homeland Security","430301","Bachelor's Degree","5",47
2015,"California","04000US06","Crisis/Disaster Management","430302","Bachelor's Degree","5",6
2015,"California","04000US06","General Human Services","440000","Bachelor's Degree","5",953
2015,"California","04000US06","Community Organization & Advocacy","440201","Bachelor's Degree","5",22
2015,"California","04000US06","Public Administration","440401","Bachelor's Degree","5",441
2015,"California","04000US06","General Public Policy Analysis","440501","Bachelor's Degree","5",138
2015,"California","04000US06","Health Policy Analysis","440503","Bachelor's Degree","5",10
2015,"California","04000US06","International Policy Analysis","440504","Bachelor's Degree","5",2
2015,"California","04000US06","Social Work","440701","Bachelor's Degree","5",1080
2015,"California","04000US06","General Social Sciences","450101","Bachelor's Degree","5",871
2015,"California","04000US06","Anthropology","450201","Bachelor's Degree","5",1954
2015,"California","04000US06","Cultural Anthropology","450204","Bachelor's Degree","5",49
2015,"California","04000US06","Other Anthropology","450299","Bachelor's Degree","5",11
2015,"California","04000US06","Archeology","450301","Bachelor's Degree","5",12
2015,"California","04000US06","Criminology","450401","Bachelor's Degree","5",879
2015,"California","04000US06","General Economics","450601","Bachelor's Degree","5",4719
2015,"California","04000US06","Applied Economices","450602","Bachelor's Degree","5",5
2015,"California","04000US06","Econometrics & Quantitative Economics","450603","Bachelor's Degree","5",345
2015,"California","04000US06","Developmental Economics & International Development","450604","Bachelor's Degree","5",146
2015,"California","04000US06","International Economics","450605","Bachelor's Degree","5",28
2015,"California","04000US06","Other Economics","450699","Bachelor's Degree","5",161
2015,"California","04000US06","Geography","450701","Bachelor's Degree","5",509
2015,"California","04000US06","Geographic Information Science & Cartography","450702","Bachelor's Degree","5",64
2015,"California","04000US06","Other Geography","450799","Bachelor's Degree","5",80
2015,"California","04000US06","International Relations & Affairs","450901","Bachelor's Degree","5",940
2015,"California","04000US06","National Security Policy Studies","450902","Bachelor's Degree","5",2
2015,"California","04000US06","Other International Relations & National Security Studies","450999","Bachelor's Degree","5",106
2015,"California","04000US06","General Political Science & Government","451001","Bachelor's Degree","5",5063
2015,"California","04000US06","US Government & Politics","451002","Bachelor's Degree","5",26
2015,"California","04000US06","Political Economy","451004","Bachelor's Degree","5",11
2015,"California","04000US06","Other Political Science & Government","451099","Bachelor's Degree","5",236
2015,"California","04000US06","Sociology","451101","Bachelor's Degree","5",7120
2015,"California","04000US06","Urban Studies","451201","Bachelor's Degree","5",241
2015,"California","04000US06","Sociology & Anthropology","451301","Bachelor's Degree","5",4
2015,"California","04000US06","Other Social Sciences","459999","Bachelor's Degree","5",479
2015,"California","04000US06","Furniture Design & Manufacturing","480702","Bachelor's Degree","5",4
2015,"California","04000US06","General Aeronautics & Aerospace Science & Technology","490101","Bachelor's Degree","5",37
2015,"California","04000US06","Airway Management & Operations","490104","Bachelor's Degree","5",1
2015,"California","04000US06","Marine Science & Merchant Marine Officer","490309","Bachelor's Degree","5",69
2015,"California","04000US06","General Visual & Performing Arts","500101","Bachelor's Degree","5",246
2015,"California","04000US06","Digital Arts","500102","Bachelor's Degree","5",104
2015,"California","04000US06","Crafts Design, Folk Art, & Artisanry","500201","Bachelor's Degree","5",2
2015,"California","04000US06","General Dance","500301","Bachelor's Degree","5",276
2015,"California","04000US06","General Design & Visual Communications","500401","Bachelor's Degree","5",441
2015,"California","04000US06","Commercial & Advertising Art","500402","Bachelor's Degree","5",117
2015,"California","04000US06","Industrial & Product Design","500404","Bachelor's Degree","5",213
2015,"California","04000US06","Commercial Photography","500406","Bachelor's Degree","5",21
2015,"California","04000US06","Fashion & Apparel Design","500407","Bachelor's Degree","5",349
2015,"California","04000US06","Interior Design","500408","Bachelor's Degree","5",398
