year,geo_name,geo,university_name,university,grads_total
2014,"California","04000US06","Lyles Fresno College of Beauty","118143",31.0
2014,"California","04000US06","Lytles Redwood Empire Beauty College Inc","118161",99.0
2014,"California","04000US06","MTI Business College Inc","118189",111.0
2014,"California","04000US06","MTI College","118198",616.0
2014,"California","04000US06","Kaplan College-Sacramento","118259",381.0
2014,"California","04000US06","Kaplan College-San Diego","118277",849.0
2014,"California","04000US06","Kaplan College-Vista","118286",683.0
2014,"California","04000US06","College of Marin","118347",391.0
2014,"California","04000US06","Marinello Schools of Beauty-Los Angeles","118356",1401.0
2014,"California","04000US06","Marymount California University","118541",105.0
2014,"California","04000US06","Mendocino College","118684",355.0
2014,"California","04000US06","Menlo College","118693",159.0
2014,"California","04000US06","Merced College","118718",1015.0
2014,"California","04000US06","Merritt College","118772",493.0
2014,"California","04000US06","Mills College","118888",633.0
2014,"California","04000US06","MiraCosta College","118912",2749.0
2014,"California","04000US06","Marinello Schools of Beauty-San Francisco","118921",384.0
2014,"California","04000US06","Mission College","118930",741.0
2014,"California","04000US06","Modern Beauty Academy","118958",29.0
2014,"California","04000US06","Kaplan College-North Hollywood","118967",500.0
2014,"California","04000US06","Modesto Junior College","118976",1834.0
2014,"California","04000US06","Moler Barber College","118994",60.0
2014,"California","04000US06","Monterey Institute of International Studies","119058",409.0
2014,"California","04000US06","Monterey Peninsula College","119067",567.0
2014,"California","04000US06","Moorpark College","119137",1600.0
2014,"California","04000US06","Mt San Antonio College","119164",3302.0
2014,"California","04000US06","Mount St Mary's College","119173",947.0
2014,"California","04000US06","Mt San Jacinto Community College District","119216",1741.0
2014,"California","04000US06","Mueller College","119234",53.0
2014,"California","04000US06","Musicians Institute","119270",678.0
2014,"California","04000US06","Napa Valley College","119331",808.0
2014,"California","04000US06","Everest College-Reseda","119359",483.0
2014,"California","04000US06","Everest College-Gardena","119456",337.0
2014,"California","04000US06","Everest College-Alhambra","119465",426.0
2014,"California","04000US06","Everest College-San Bernardino","119508",409.0
2014,"California","04000US06","The National Hispanic University","119544",159.0
2014,"California","04000US06","National Holistic Institute","119553",795.0
2014,"California","04000US06","National University","119605",5655.0
2014,"California","04000US06","Naval Postgraduate School","119678",2481.0
2014,"California","04000US06","Newschool of Architecture and Design","119775",140.0
2014,"California","04000US06","Newberry School of Beauty","119845",123.0
2014,"California","04000US06","Adrian's College of Beauty Modesto","119951",123.0
2014,"California","04000US06","North-West College-Pomona","120069",108.0
2014,"California","04000US06","North-West College-West Covina","120078",268.0
2014,"California","04000US06","North-West College-Pasadena","120087",117.0
2014,"California","04000US06","Northwestern Polytechnic University","120166",334.0
2014,"California","04000US06","Notre Dame de Namur University","120184",483.0
2014,"California","04000US06","Occidental College","120254",559.0
2014,"California","04000US06","Oceanside College of Beauty","120272",46.0
2014,"California","04000US06","Ohlone College","120290",1492.0
2014,"California","04000US06","Orange Coast College","120342",2266.0
2014,"California","04000US06","Otis College of Art and Design","120403",235.0
2014,"California","04000US06","Oxnard College","120421",902.0
2014,"California","04000US06","Hope International University","120537",364.0
2014,"California","04000US06","Concorde Career College-San Diego","120661",739.0
2014,"California","04000US06","Palo Alto University","120698",305.0
2014,"California","04000US06","Pacific Lutheran Theological Seminary","120740",33.0
2014,"California","04000US06","Pacific Oaks College","120768",400.0
2014,"California","04000US06","Pacific School of Religion","120795",52.0
2014,"California","04000US06","Pacific States University","120838",75.0
2014,"California","04000US06","Pacific Union College","120865",397.0
2014,"California","04000US06","University of the Pacific","120883",1937.0
2014,"California","04000US06","Palo Verde College","120953",330.0
2014,"California","04000US06","Palomar College","120971",4098.0
2014,"California","04000US06","Paris Beauty College","121017",71.0
2014,"California","04000US06","Pasadena City College","121044",3244.0
2014,"California","04000US06","Pepperdine University","121150",2356.0
2014,"California","04000US06","Pitzer College","121257",332.0
2014,"California","04000US06","Platt College-San Diego","121275",223.0
2014,"California","04000US06","Point Loma Nazarene University","121309",841.0
2014,"California","04000US06","Pomona College","121345",444.0
2014,"California","04000US06","Porterville College","121363",401.0
2014,"California","04000US06","Westwood College-South Bay","121381",258.0
2014,"California","04000US06","Professional Institute of Beauty","121433",64.0
2014,"California","04000US06","Santa Ana College","121619",3319.0
2014,"California","04000US06","Pardee RAND Graduate School","121628",43.0
2014,"California","04000US06","Shasta School of Cosmetology","121637",51.0
2014,"California","04000US06","University of Redlands","121691",1773.0
2014,"California","04000US06","College of the Redwoods","121707",558.0
2014,"California","04000US06","Salon Success Academy-Upland","121859",114.0
2014,"California","04000US06","Salon Success Academy-Corona","121868",95.0
2014,"California","04000US06","Rio Hondo College","121886",1260.0
2014,"California","04000US06","Riverside City College","121901",2405.0
2014,"California","04000US06","Argosy University-San Francisco Bay Area","121983",196.0
2014,"California","04000US06","Rosemead Beauty School","121992",144.0
2014,"California","04000US06","Dongguk University-Los Angeles","122117",72.0
2014,"California","04000US06","Rudolf Steiner College","122126",91.0
2014,"California","04000US06","Sacramento City College","122180",2131.0
2014,"California","04000US06","Saddleback College","122205",2758.0
2014,"California","04000US06","Samuel Merritt University","122296",642.0
2014,"California","04000US06","San Diego City College","122339",1221.0
2014,"California","04000US06","Golf Academy of America-Carlsbad","122366",146.0
2014,"California","04000US06","San Diego Mesa College","122375",1383.0
2014,"California","04000US06","San Diego Miramar College","122384",1025.0
2014,"California","04000US06","San Diego State University","122409",8839.0
2014,"California","04000US06","University of San Diego","122436",2638.0
2014,"California","04000US06","San Francisco Art Institute","122454",187.0
2014,"California","04000US06","San Francisco Conservatory of Music","122506",162.0
2014,"California","04000US06","San Francisco State University","122597",7613.0
2014,"California","04000US06","San Francisco Theological Seminary","122603",45.0
2014,"California","04000US06","University of San Francisco","122612",3126.0
2014,"California","04000US06","San Joaquin College of Law","122649",51.0
2014,"California","04000US06","San Joaquin Delta College","122658",3010.0
2014,"California","04000US06","San Joaquin Valley College-Visalia","122685",2969.0
2014,"California","04000US06","William Jessup University","122728",277.0
2014,"California","04000US06","San Jose City College","122746",1021.0
2014,"California","04000US06","San Jose State University","122755",7782.0
2014,"California","04000US06","College of San Mateo","122791",1451.0
2014,"California","04000US06","Santa Barbara Business College-Bakersfield","122834",231.0
2014,"California","04000US06","Westwood College-Los Angeles","122843",869.0
2014,"California","04000US06","Santa Barbara Business College-Santa Maria","122852",72.0
2014,"California","04000US06","Santa Barbara City College","122889",3103.0
2014,"California","04000US06","Santa Clara University","122931",2728.0
2014,"California","04000US06","Santa Monica College","122977",2962.0
2014,"California","04000US06","Santa Rosa Junior College","123013",4723.0
2014,"California","04000US06","Saybrook University","123095",129.0
2014,"California","04000US06","Scripps College","123165",292.0
2014,"California","04000US06","Wyotech-Fremont","123208",950.0
2014,"California","04000US06","College of the Sequoias","123217",1808.0
2014,"California","04000US06","Shasta Bible College and Graduate School","123280",16.0
2014,"California","04000US06","Shasta College","123299",975.0
2014,"California","04000US06","Sierra College","123341",2875.0
2014,"California","04000US06","Sierra College of Beauty","123350",73.0
2014,"California","04000US06","Sierra Valley College of Court Reporting","123396",13.0
2014,"California","04000US06","Trinity Law School","123448",65.0
2014,"California","04000US06","Simpson University","123457",385.0
2014,"California","04000US06","College of the Siskiyous","123484",243.0
2014,"California","04000US06","Charles A Jones Career and Education Center","123493",535.0
2014,"California","04000US06","Skyline College","123509",1369.0
2014,"California","04000US06","San Bernardino Valley College","123527",1389.0
2014,"California","04000US06","Saint Mary's College of California","123554",1291.0
2014,"California","04000US06","Solano Community College","123563",1601.0
2014,"California","04000US06","Sonoma State University","123572",2156.0
2014,"California","04000US06","Pinnacle College","123581",81.0
2014,"California","04000US06","South Baylo University","123633",139.0
2014,"California","04000US06","South Coast College","123642",83.0
2014,"California","04000US06","Vanguard University of Southern California","123651",594.0
2014,"California","04000US06","Concorde Career College-Garden Grove","123679",499.0
2014,"California","04000US06","Southwestern College","123800",1319.0
2014,"California","04000US06","St John's Seminary","123855",15.0
2014,"California","04000US06","Starr King School for Ministry","123916",23.0
2014,"California","04000US06","Marshall B Ketchum University","123943",100.0
2014,"California","04000US06","Southern California Institute of Architecture","123952",139.0
2014,"California","04000US06","University of Southern California","123961",14434.0
2014,"California","04000US06","Southwestern Law School","123970",332.0
2014,"California","04000US06","Taft College","124113",384.0
2014,"California","04000US06","Claremont School of Theology","124283",60.0
2014,"California","04000US06","Thomas Aquinas College","124292",82.0
2014,"California","04000US06","Marinello Schools of Beauty-Lake Forest","124344",404.0
2014,"California","04000US06","Epic Bible College","124487",40.0
2014,"California","04000US06","United Education Institute-Huntington Park Campus","124681",1943.0
2014,"California","04000US06","Concorde Career College-San Bernardino","124706",533.0
2014,"California","04000US06","Universal College of Beauty Inc-Los Angeles 1","124779",17.0
2014,"California","04000US06","Concorde Career College-North Hollywood","124937",512.0
2014,"California","04000US06","Ventura College","125028",1854.0
2014,"California","04000US06","The Santa Barbara and Ventura Colleges of Law-Ventura","125037",24.0
2014,"California","04000US06","Victor Valley Beauty College Inc","125082",57.0
2014,"California","04000US06","Victor Valley College","125091",1303.0
2014,"California","04000US06","Berkeley City College","125170",369.0
2014,"California","04000US06","Waynes College of Beauty","125310",24.0
2014,"California","04000US06","West Hills College-Coalinga","125462",439.0
2014,"California","04000US06","West Los Angeles College","125471",755.0
2014,"California","04000US06","West Valley College","125499",1069.0
2014,"California","04000US06","Carrington College California-Sacramento","125532",750.0
2014,"California","04000US06","Westminster Theological Seminary in California","125718",36.0
2014,"California","04000US06","Westmont College","125727",407.0
2014,"California","04000US06","Whittier College","125763",627.0
2014,"California","04000US06","Woodbury University","125897",431.0
2014,"California","04000US06","The Wright Institute","126012",160.0
2014,"California","04000US06","Western State College of Law at Argosy University","126030",148.0
2014,"California","04000US06","Thomas Jefferson School of Law","126049",341.0
2014,"California","04000US06","Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary","126076",20.0
2014,"California","04000US06","Yuba College","126119",707.0
2014,"California","04000US06","Ashford University","154022",18533.0
2014,"California","04000US06","Stanford University","243744",5014.0
2014,"California","04000US06","ITT Technical Institute-Sylmar","244011",232.0
2014,"California","04000US06","Antioch University-Los Angeles","245838",290.0
2014,"California","04000US06","Antioch University-Santa Barbara","245847",86.0
2014,"California","04000US06","Carrington College California-San Leandro","246974",332.0
2014,"California","04000US06","Fashion Institute of Design & Merchandising-San Diego","248846",27.0
2014,"California","04000US06","Platt College-Los Angeles","260789",371.0
2014,"California","04000US06","Bethel Seminary-San Diego","262022",30.0
2014,"California","04000US06","Brandman University","262086",2301.0
2014,"California","04000US06","Adrian's College of Beauty Turlock","262369",110.0
2014,"California","04000US06","California Career School","262402",303.0
2014,"California","04000US06","Heald College-Roseville","363387",465.0
2014,"California","04000US06","Palomar Institute of Cosmetology","365125",124.0
2014,"California","04000US06","InterCoast Colleges-Orange","366289",166.0
2014,"California","04000US06","Las Positas College","366401",638.0
2014,"California","04000US06","California State University-San Marcos","366711",2684.0
2014,"California","04000US06","Kaplan College-Modesto","366960",348.0
2014,"California","04000US06","Madera Beauty College","367662",25.0
2014,"California","04000US06","University of St Augustine for Health Sciences","367954",533.0
2014,"California","04000US06","Hypnosis Motivation Institute","368771",101.0
2014,"California","04000US06","Los Angeles ORT College-Los Angeles Campus","368780",93.0
2014,"California","04000US06","Everest College-West Los Angeles","368805",219.0
2014,"California","04000US06","Thanh Le College School of Cosmetology","368832",38.0
2014,"California","04000US06","Everest College-Ontario","371265",594.0
2014,"California","04000US06","Downey Adult School","371690",724.0
2014,"California","04000US06","Heald College-Stockton","371760",542.0
2014,"California","04000US06","Heald College-Hayward","371779",539.0
2014,"California","04000US06","CRU Institute","371830",44.0
2014,"California","04000US06","Modern Technology School","371928",98.0
2014,"California","04000US06","National Career Education","371964",43.0
2014,"California","04000US06","Everest College-Anaheim","371982",343.0
2014,"California","04000US06","Thuy Princess Beauty College","372000",76.0
2014,"California","04000US06","North-West College-Glendale","372028",109.0
2014,"California","04000US06","Everest College-City of Industry","372037",578.0
2014,"California","04000US06","Fremont College","372073",133.0
2014,"California","04000US06","Pomona Unified School District Adult and Career Education","372082",147.0
2014,"California","04000US06","Universal College of Beauty Inc-Los Angeles 2","372240",9.0
2014,"California","04000US06","Bellus Academy-Poway","377722",295.0
2014,"California","04000US06","Capstone College","377759",52.0
2014,"California","04000US06","Central Coast College","378105",219.0
2014,"California","04000US06","ITT Technical Institute-Torrance","378406",191.0
2014,"California","04000US06","Pacific College of Oriental Medicine-San Diego","378576",133.0
2014,"California","04000US06","CET-Coachella","381255",148.0
2014,"California","04000US06","CET-Oxnard","381282",114.0
2014,"California","04000US06","CET-Santa Maria","381325",116.0
2014,"California","04000US06","CET-Rancho Temecula","381334",83.0
2014,"California","04000US06","ITT Technical Institute-San Bernardino","381909",295.0
2014,"California","04000US06","Los Angeles ORT College-Van Nuys Campus","381945",82.0
2014,"California","04000US06","Mt Diablo Adult Education","382258",96.0
2014,"California","04000US06","Royale College of Beauty","382267",41.0
2014,"California","04000US06","Westech College","382276",405.0
2014,"California","04000US06","Hacienda La Puente Adult Education","383084",762.0
2014,"California","04000US06","Acupuncture and Integrative Medicine College-Berkeley","384306",30.0
2014,"California","04000US06","Alhambra Beauty College","393524",230.0
2014,"California","04000US06","American Auto Institute","393649",1034.0
2014,"California","04000US06","Asian American International Beauty College","393861",180.0
2014,"California","04000US06","Avance Beauty College","393977",28.0
2014,"California","04000US06","Colton-Redlands-Yucaipa Regional Occupational Program","395195",187.0
2014,"California","04000US06","Copper Mountain Community College","395362",202.0
2014,"California","04000US06","Diversified Vocational College","395690",812.0
2014,"California","04000US06","Bristol University","397270",5.0
2014,"California","04000US06","UEI College-Fresno","397942",678.0
2014,"California","04000US06","Mt Sierra College","398130",70.0
2014,"California","04000US06","Wyotech-Long Beach","398574",954.0
2014,"California","04000US06","Santiago Canyon College","399212",2642.0
2014,"California","04000US06","Southern California Institute of Technology","399869",317.0
2014,"California","04000US06","Soka University of America","399911",95.0
2014,"California","04000US06","Summit College","400080",1035.0
2014,"California","04000US06","Advance Beauty College","400187",600.0
2014,"California","04000US06","World Mission University","401223",50.0
2014,"California","04000US06","Yo San University of Traditional Chinese Medicine","401250",33.0
2014,"California","04000US06","Coast Career Institute","401339",160.0
2014,"California","04000US06","California State University-Monterey Bay","409698",1319.0
2014,"California","04000US06","Heald College-Salinas","409874",491.0
2014,"California","04000US06","The Art Institute of California-Argosy University Hollywood","410502",341.0
2014,"California","04000US06","Sage College","410520",62.0
2014,"California","04000US06","Marian Health Careers Center-Los Angeles Campus","411684",50.0
2014,"California","04000US06","Crimson Technical College","413680",206.0
2014,"California","04000US06","East San Gabriel Valley Regional Occupational Program","413802",766.0
2014,"California","04000US06","ITT Technical Institute-Oxnard","413848",78.0
2014,"California","04000US06","Four-D College","415774",358.0
2014,"California","04000US06","Premiere Career College","416458",349.0
2014,"California","04000US06","Estes Institute of Cosmetology Arts and Science","417062",49.0
2014,"California","04000US06","Baldwin Park Adult & Community Education","417105",232.0
2014,"California","04000US06","Ventura Adult and Continuing Education","417123",184.0
2014,"California","04000US06","Marinello Schools of Beauty-Sacramento","417132",276.0
2014,"California","04000US06","Central California School","419183",116.0
2014,"California","04000US06","Colleen O'Haras Beauty Academy","420608",79.0
2014,"California","04000US06","Champion Institute of Cosmetology","422190",42.0
2014,"California","04000US06","Pacific College","422695",137.0
2014,"California","04000US06","American College of Healthcare","422835",198.0
2014,"California","04000US06","Le Cordon Bleu College of Culinary Arts-Pasadena","423980",638.0
2014,"California","04000US06","John Wesley International Barber and Beauty College","428125",53.0
2014,"California","04000US06","CET-Sacramento","430342",113.0
2014,"California","04000US06","American College of Traditional Chinese Medicine","430591",93.0
2014,"California","04000US06","Everest College-Torrance","430980",133.0
2014,"California","04000US06","Institute of Technology Inc","431141",1281.0
2014,"California","04000US06","Virginia Sewing Machines and School Center","431956",38.0
2014,"California","04000US06","Kaplan College-Riverside","432302",181.0
2014,"California","04000US06","Platt College-Ontario","432384",292.0
2014,"California","04000US06","The Art Institute of California-Argosy University Los Angeles","432533",371.0
2014,"California","04000US06","American University of Health Sciences","433004",60.0
2014,"California","04000US06","Career Networks Institute","433013",388.0
2014,"California","04000US06","Santa Barbara Business College-Ventura","433420",110.0
2014,"California","04000US06","Pima Medical Institute-Chula Vista","434140",638.0
2014,"California","04000US06","Charter College-Canyon Country","434317",883.0
2014,"California","04000US06","Los Angeles Film School","436429",1122.0
2014,"California","04000US06","Argosy University-Orange County","436438",217.0
2014,"California","04000US06","ITT Technical Institute-Lathrop","437219",177.0
2014,"California","04000US06","The English Center","437653",57.0
2014,"California","04000US06","ICDC College","437662",1801.0
2014,"California","04000US06","Professional Golfers Career College","437750",152.0
2014,"California","04000US06","Westwood College-Anaheim","437848",306.0
2014,"California","04000US06","InterCoast Colleges-Burbank","437884",42.0
2014,"California","04000US06","Carrington College California-San Jose","437936",396.0
2014,"California","04000US06","Carrington College California-Pleasant Hill","438258",298.0
2014,"California","04000US06","Universal Technical Institute of California Inc","438504",1204.0
2014,"California","04000US06","CBD College","439367",85.0
2014,"California","04000US06","My Le's Beauty College","439747",122.0
2014,"California","04000US06","Bryan College-Gold River","439826",49.0
2014,"California","04000US06","PCI College","439871",57.0
2014,"California","04000US06","Keck Graduate Institute","440031",143.0
2014,"California","04000US06","Everest College-Ontario Metro","440299",328.0
2014,"California","04000US06","Westwood College-Inland Empire","440484",402.0
2014,"California","04000US06","Miami Ad School-San Francisco","440819",53.0
2014,"California","04000US06","American Career College-Anaheim","441052",1015.0
2014,"California","04000US06","West Coast Ultrasound Institute","441229",605.0
2014,"California","04000US06","Irell & Manella Graduate School of Biological Sciences at City of Hope","441238",14.0
2014,"California","04000US06","Design's School of Cosmetology","441256",103.0
2014,"California","04000US06","Paul Mitchell the School-Santa Barbara","441274",74.0
2014,"California","04000US06","California State University-Channel Islands","441937",1161.0
2014,"California","04000US06","The Art Institute of California-Argosy University Orange County","441973",384.0
2014,"California","04000US06","David's Academy of Beauty","442204",245.0
2014,"California","04000US06","Paul Mitchell the School-Costa Mesa","442240",167.0
2014,"California","04000US06","Milan Institute-Palm Desert","442657",193.0
2014,"California","04000US06","InterCoast Colleges-Riverside","442888",155.0
2014,"California","04000US06","University of Antelope Valley","442930",573.0
2014,"California","04000US06","California Healing Arts College","442985",68.0
2014,"California","04000US06","International Technological University","443128",221.0
2014,"California","04000US06","NTMA Training Centers of Southern California","443207",560.0
2014,"California","04000US06","West Coast University-Los Angeles","443331",414.0
2014,"California","04000US06","InterCoast Colleges-West Covina","443571",130.0
2014,"California","04000US06","Northcentral University","444130",1289.0
2014,"California","04000US06","Folsom Lake College","444219",1052.0
2014,"California","04000US06","ATI College-Norwalk","444325",70.0
2014,"California","04000US06","Advanced College","444343",81.0
2014,"California","04000US06","Advanced Training Associates","444361",93.0
2014,"California","04000US06","CES College","444510",58.0
2014,"California","04000US06","Computer Tutor Business and Technical Institute","444529",141.0
2014,"California","04000US06","University of California-Merced","445188",1141.0
2014,"California","04000US06","North-West College-Riverside","445364",142.0
2014,"California","04000US06","Cambridge Junior College-Yuba City","446093",103.0
2014,"California","04000US06","Career Care Institute","446118",301.0
2014,"California","04000US06","Community Christian College","446163",8.0
2014,"California","04000US06","Los Angeles Music Academy","446385",46.0
2014,"California","04000US06","Stanbridge College","446561",355.0
2014,"California","04000US06","United States University","447050",51.0
2014,"California","04000US06","Kaplan College-Bakersfield","447102",363.0
2014,"California","04000US06","Kaplan College-Fresno","447120",245.0
2014,"California","04000US06","Argosy University-Los Angeles","447272",118.0
2014,"California","04000US06","Expression College for Digital Arts","447458",147.0
2014,"California","04000US06","Kaplan College-Palm Springs","447634",300.0
2014,"California","04000US06","California Career College","447713",24.0
2014,"California","04000US06","Palladium Technical Academy","447722",85.0
2014,"California","04000US06","Palace Beauty College","447731",138.0
2014,"California","04000US06","National Polytechnic College","447759",103.0
2014,"California","04000US06","American Career College-Ontario","447768",1079.0
2014,"California","04000US06","Asher College","447777",304.0
2014,"California","04000US06","American Institute of Massage Therapy","447795",30.0
2014,"California","04000US06","University of East-West Medicine","447801",32.0
2014,"California","04000US06","Blake Austin College","447810",194.0
2014,"California","04000US06","SUM Bible College and Theological Seminary","447953",58.0
2014,"California","04000US06","Universal Technical Institute of Northern California Inc","448433",964.0
2014,"California","04000US06","ITT Technical Institute-Clovis","448451",168.0
2014,"California","04000US06","The Art Institute of California-Argosy University Inland Empire","448576",483.0
2014,"California","04000US06","West Hills College-Lemoore","448594",531.0
2014,"California","04000US06","Milan Institute-Clovis","448895",271.0
2014,"California","04000US06","Beaumont Adult School","449357",79.0
2014,"California","04000US06","Make-up Designory","449366",718.0
2014,"California","04000US06","Video Symphony EnterTraining Inc","449375",137.0
2014,"California","04000US06","Gnomon School of Visual Effects","449384",96.0
2014,"California","04000US06","Coachella Valley Beauty College","449393",37.0
2014,"California","04000US06","Career College of California","449436",164.0
2014,"California","04000US06","Valley College of Medical Careers","449445",46.0
2014,"California","04000US06","University of the West","449870",57.0
2014,"California","04000US06","Paul Mitchell the School-San Diego","449968",172.0
2014,"California","04000US06","Paul Mitchell the School-Sherman Oaks","449986",138.0
2014,"California","04000US06","The Art Institute of California-Argosy University Sacramento","450094",216.0
2014,"California","04000US06","International Academy of Design and Technology-Sacramento","450447",75.0
2014,"California","04000US06","Argosy University-Inland Empire","450526",152.0
2014,"California","04000US06","Argosy University-San Diego","450544",115.0
2014,"California","04000US06","InterCoast Colleges-Carson","450669",67.0
2014,"California","04000US06","Carrington College California-Stockton","450696",262.0
2014,"California","04000US06","Carrington College California-Citrus Heights","450702",259.0
2014,"California","04000US06","InfoTech Career College","450960",85.0
2014,"California","04000US06","Trident University International","450979",2253.0
2014,"California","04000US06","Coastline Beauty College","450988",265.0
2014,"California","04000US06","Career College Consultants","451006",99.0
2014,"California","04000US06","San Diego College","451015",117.0
2014,"California","04000US06","The Art Institute of California-Argosy University-Silicon Valley","451848",136.0
2014,"California","04000US06","Le Cordon Bleu College of Culinary Arts-Sacramento","452036",304.0
2014,"California","04000US06","Milan Institute of Cosmetology-Fairfield","454546",57.0
2014,"California","04000US06","Milan Institute of Cosmetology-Visalia","454573",125.0
2014,"California","04000US06","Mayfield College","454698",218.0
2014,"California","04000US06","International Polytechnic Institute","454704",36.0
2014,"California","04000US06","Academy of Esthetics and Cosmetology","454722",28.0
2014,"California","04000US06","International Professional School of Bodywork","454740",39.0
2014,"California","04000US06","Borner's Barber College","454759",8.0
2014,"California","04000US06","Paul Mitchell the School-Pasadena","454768",100.0
2014,"California","04000US06","San Francisco Institute of Esthetics and Cosmetology","454777",151.0
2014,"California","04000US06","Laurus College","454786",259.0
2014,"California","04000US06","Healing Hands School of Holistic Health","454795",115.0
2014,"California","04000US06","Career Development Institute","454801",9.0
2014,"California","04000US06","The Chicago School of Professional Psychology at Irvine","455433",60.0
2014,"California","04000US06","Woodland Community College","455512",258.0
2014,"California","04000US06","The Chicago School of Professional Psychology at Los Angeles","455664",607.0
2014,"California","04000US06","The Chicago School of Professional Psychology at Westwood","455682",52.0
2014,"California","04000US06","California Nurses Educational Institute","455734",140.0
2014,"California","04000US06","Central Nursing College","455743",17.0
2014,"California","04000US06","RWM Fiber Optics","455752",62.0
2014,"California","04000US06","Paul Mitchell the School-Sacramento","455761",183.0
2014,"California","04000US06","Providence Christian College","455770",12.0
2014,"California","04000US06","National Career College","455868",59.0
2014,"California","04000US06","ITT Technical Institute-Concord","456427",117.0
2014,"California","04000US06","Salon Success Academy-Fontana","456588",38.0
2014,"California","04000US06","Salon Success Academy-Redlands","456597",63.0
2014,"California","04000US06","Milan Institute-Bakersfield","457077",219.0
2014,"California","04000US06","Homestead Schools","457086",71.0
2014,"California","04000US06","InterCoast Colleges-Elk Grove","457208",61.0
2014,"California","04000US06","Horizon University","457226",4.0
2014,"California","04000US06","San Diego Culinary Institute","457244",100.0
2014,"California","04000US06","Beyond 21st Century Beauty Academy","457253",22.0
2014,"California","04000US06","Academy for Jewish Religion-California","457271",11.0
2014,"California","04000US06","Hollywood Beauty College","457280",43.0
2014,"California","04000US06","Angeles College","457299",122.0
2014,"California","04000US06","Angeles Institute","457314",100.0
2014,"California","04000US06","Paul Mitchell the School-Temecula","457323",157.0
2014,"California","04000US06","Kaplan College-Chula Vista","458186",230.0
2014,"California","04000US06","InterCoast Colleges-Roseville","458195",17.0
2014,"California","04000US06","West Coast University-Orange County","458210",413.0
2014,"California","04000US06","West Coast University-Ontario","458229",252.0
2014,"California","04000US06","Northern California Institute of Cosmetology Inc","459134",20.0
2014,"California","04000US06","Golden State College of Court Reporting","459143",5.0
2014,"California","04000US06","Preferred College of Nursing-Los Angeles","459152",139.0
2014,"California","04000US06","Trinity Vocational Center","459161",405.0
2014,"California","04000US06","SICE Paul Mitchell Partner School","459170",135.0
2014,"California","04000US06","Cosmo Beauty Academy","459189",64.0
2014,"California","04000US06","Paul Mitchell the School-Fresno","459198",131.0
2014,"California","04000US06","Unitek College","459204",583.0
2014,"California","04000US06","Gurnick Academy of Medical Arts","459213",570.0
2014,"California","04000US06","Southern California University SOMA","459222",20.0
2014,"California","04000US06","Paul Mitchell the School-East Bay","459231",202.0
2014,"California","04000US06","ITT Technical Institute-Corona","459639",152.0
2014,"California","04000US06","ITT Technical Institute-West Covina","459684",120.0
2014,"California","04000US06","ITT Technical Institute-Culver City","459693",115.0
2014,"California","04000US06","Touro University Worldwide","459727",79.0
2014,"California","04000US06","Touro University California","459736",534.0
2014,"California","04000US06","Heald College-Modesto","459930",384.0
2014,"California","04000US06","California University of Management and Sciences","460075",137.0
2014,"California","04000US06","Everest College-Santa Ana","460367",321.0
2014,"California","04000US06","Moreno Valley College","460394",728.0
2014,"California","04000US06","Norco College","460464",1142.0
2014,"California","04000US06","Milan Institute of Cosmetology-La Quinta","460516",66.0
2014,"California","04000US06","Cambridge Junior College-Woodland","460659",76.0
2014,"California","04000US06","Allied American University","460729",455.0
2014,"California","04000US06","New York Film Academy","461148",911.0
2014,"California","04000US06","International College of Cosmetology","461175",177.0
2014,"California","04000US06","Toni & Guy Hairdressing Academy-Modesto","461227",65.0
2014,"California","04000US06","Galaxy Medical College","461254",112.0
2014,"California","04000US06","American Medical Sciences Center","461263",58.0
2014,"California","04000US06","Tramy Beauty School","461397",242.0
2014,"California","04000US06","Santa Ana Beauty Academy","461500",20.0
2014,"California","04000US06","Elite Cosmetology School","461607",60.0
2014,"California","04000US06","Bergin University of Canine Studies","461643",24.0
2014,"California","04000US06","Real Barbers College","461698",56.0
2014,"California","04000US06","Ashdown College of Health Sciences","461777",34.0
2014,"California","04000US06","Cinta Aveda Institute","461829",149.0
2014,"California","04000US06","Southern California Health Institute","461856",242.0
2014,"California","04000US06","Salinas Beauty College Inc","461971",5.0
2014,"California","04000US06","Academy for Salon Professionals","461980",72.0
2014,"California","04000US06","Academy for Salon Professionals","462062",81.0
2014,"California","04000US06","International College of Beauty Arts & Sciences","462336",34.0
2014,"California","04000US06","John Paul the Great Catholic University","462354",45.0
2014,"California","04000US06","ITT Technical Institute-Oakland","467058",36.0
2014,"California","04000US06","Carrington College California-Pomona","467368",107.0
2014,"California","04000US06","CET-Soledad","468769",108.0
2014,"California","04000US06","Aveda Institute-Los Angeles","469957",84.0
2014,"California","04000US06","Coast Career Institute","470302",89.0
2014,"California","04000US06","Azusa Pacific Online University","474863",119.0
2014,"California","04000US06","International Culinary Center-California","475097",182.0
2014,"California","04000US06","The Santa Barbara and Ventura Colleges of Law - Santa Barbara","475228",16.0
2014,"California","04000US06","The University of America","475237",153.0
2014,"California","04000US06","Marian Health Careers Center-Van Nuys Campus","475282",42.0
2014,"California","04000US06","MediaTech Institute-Oceanside","475501",27.0
2014,"California","04000US06","Academy of Couture Art","475635",3.0
2014,"California","04000US06","Preferred College of Nursing-Van Nuys","475680",129.0
